timestamp,county,lat,lon,country,deaths,infected
2020-03-16T00:00:00.000Z,LK Amberg-Sulzbach,49.4867511317,11.8009532083,Bayern,0,4
2020-03-17T00:00:00.000Z,LK Amberg-Sulzbach,49.4867511317,11.8009532083,Bayern,0,2
2020-03-18T00:00:00.000Z,LK Amberg-Sulzbach,49.4867511317,11.8009532083,Bayern,0,2
2020-03-19T00:00:00.000Z,LK Amberg-Sulzbach,49.4867511317,11.8009532083,Bayern,0,1
2020-03-03T00:00:00.000Z,LK Ammerland,53.2184881736,8.01326226621,Niedersachsen,0,1
2020-03-09T00:00:00.000Z,LK Ammerland,53.2184881736,8.01326226621,Niedersachsen,0,1
2020-03-10T00:00:00.000Z,LK Ammerland,53.2184881736,8.01326226621,Niedersachsen,0,1
2020-03-12T00:00:00.000Z,LK Ammerland,53.2184881736,8.01326226621,Niedersachsen,0,2
2020-03-13T00:00:00.000Z,LK Ammerland,53.2184881736,8.01326226621,Niedersachsen,0,1
2020-03-15T00:00:00.000Z,LK Ammerland,53.2184881736,8.01326226621,Niedersachsen,0,1
2020-03-16T00:00:00.000Z,LK Ammerland,53.2184881736,8.01326226621,Niedersachsen,0,2
2020-03-17T00:00:00.000Z,LK Ammerland,53.2184881736,8.01326226621,Niedersachsen,0,4
2020-03-11T00:00:00.000Z,LK Anhalt-Bitterfeld,51.7954450255,12.1432020671,Sachsen-Anhalt,0,1
2020-03-12T00:00:00.000Z,LK Anhalt-Bitterfeld,51.7954450255,12.1432020671,Sachsen-Anhalt,0,1
2020-03-16T00:00:00.000Z,LK Anhalt-Bitterfeld,51.7954450255,12.1432020671,Sachsen-Anhalt,0,4
2020-03-19T00:00:00.000Z,LK Anhalt-Bitterfeld,51.7954450255,12.1432020671,Sachsen-Anhalt,0,2
2020-03-15T00:00:00.000Z,LK Ansbach,49.2481645834,10.4681333941,Bayern,0,2
2020-03-17T00:00:00.000Z,LK Ansbach,49.2481645834,10.4681333941,Bayern,0,3
2020-03-18T00:00:00.000Z,LK Ansbach,49.2481645834,10.4681333941,Bayern,0,2
2020-03-19T00:00:00.000Z,LK Ansbach,49.2481645834,10.4681333941,Bayern,0,1
2020-03-20T00:00:00.000Z,LK Ansbach,49.2481645834,10.4681333941,Bayern,0,8
2020-03-12T00:00:00.000Z,LK Aschaffenburg,50.0080931044,9.23803745665,Bayern,0,2
2020-03-13T00:00:00.000Z,LK Aschaffenburg,50.0080931044,9.23803745665,Bayern,0,5
2020-03-14T00:00:00.000Z,LK Aschaffenburg,50.0080931044,9.23803745665,Bayern,0,5
2020-03-16T00:00:00.000Z,LK Aschaffenburg,50.0080931044,9.23803745665,Bayern,0,7
2020-03-17T00:00:00.000Z,LK Aschaffenburg,50.0080931044,9.23803745665,Bayern,0,7
2020-03-18T00:00:00.000Z,LK Aschaffenburg,50.0080931044,9.23803745665,Bayern,0,6
2020-03-19T00:00:00.000Z,LK Aschaffenburg,50.0080931044,9.23803745665,Bayern,0,4
2020-03-20T00:00:00.000Z,LK Aschaffenburg,50.0080931044,9.23803745665,Bayern,0,3
2020-03-11T00:00:00.000Z,LK Augsburg,48.3542871832,10.7320845344,Bayern,0,16
2020-03-12T00:00:00.000Z,LK Augsburg,48.3542871832,10.7320845344,Bayern,0,1
2020-03-13T00:00:00.000Z,LK Augsburg,48.3542871832,10.7320845344,Bayern,0,10
2020-03-17T00:00:00.000Z,LK Augsburg,48.3542871832,10.7320845344,Bayern,0,3
2020-03-18T00:00:00.000Z,LK Augsburg,48.3542871832,10.7320845344,Bayern,0,11
2020-03-19T00:00:00.000Z,LK Augsburg,48.3542871832,10.7320845344,Bayern,0,6
2020-03-10T00:00:00.000Z,LK Aurich,53.4964307678,7.36808958075,Niedersachsen,0,1
2020-03-13T00:00:00.000Z,LK Aurich,53.4964307678,7.36808958075,Niedersachsen,0,7
2020-03-15T00:00:00.000Z,LK Aurich,53.4964307678,7.36808958075,Niedersachsen,0,3
2020-03-16T00:00:00.000Z,LK Aurich,53.4964307678,7.36808958075,Niedersachsen,0,2
2020-03-18T00:00:00.000Z,LK Aurich,53.4964307678,7.36808958075,Niedersachsen,0,4
2020-03-19T00:00:00.000Z,LK Aurich,53.4964307678,7.36808958075,Niedersachsen,0,2
2020-03-04T00:00:00.000Z,LK Bad Dürkheim,49.4530205976,8.11030493729,Rheinland-Pfalz,0,1
2020-03-07T00:00:00.000Z,LK Bad Dürkheim,49.4530205976,8.11030493729,Rheinland-Pfalz,0,1
2020-03-09T00:00:00.000Z,LK Bad Dürkheim,49.4530205976,8.11030493729,Rheinland-Pfalz,0,3
2020-03-11T00:00:00.000Z,LK Bad Dürkheim,49.4530205976,8.11030493729,Rheinland-Pfalz,0,2
2020-03-12T00:00:00.000Z,LK Bad Dürkheim,49.4530205976,8.11030493729,Rheinland-Pfalz,0,1
2020-03-13T00:00:00.000Z,LK Bad Dürkheim,49.4530205976,8.11030493729,Rheinland-Pfalz,0,4
2020-03-14T00:00:00.000Z,LK Bad Dürkheim,49.4530205976,8.11030493729,Rheinland-Pfalz,0,2
2020-03-15T00:00:00.000Z,LK Bad Dürkheim,49.4530205976,8.11030493729,Rheinland-Pfalz,0,1
2020-03-16T00:00:00.000Z,LK Bad Dürkheim,49.4530205976,8.11030493729,Rheinland-Pfalz,0,4
2020-03-17T00:00:00.000Z,LK Bad Dürkheim,49.4530205976,8.11030493729,Rheinland-Pfalz,0,17
2020-03-18T00:00:00.000Z,LK Bad Dürkheim,49.4530205976,8.11030493729,Rheinland-Pfalz,0,12
2020-03-19T00:00:00.000Z,LK Bad Dürkheim,49.4530205976,8.11030493729,Rheinland-Pfalz,0,9
2020-03-05T00:00:00.000Z,LK Bad Kissingen,50.2225139424,9.96470110779,Bayern,0,1
2020-03-11T00:00:00.000Z,LK Bad Kissingen,50.2225139424,9.96470110779,Bayern,0,2
2020-03-17T00:00:00.000Z,LK Bad Kissingen,50.2225139424,9.96470110779,Bayern,0,4
2020-03-18T00:00:00.000Z,LK Bad Kissingen,50.2225139424,9.96470110779,Bayern,0,2
2020-03-20T00:00:00.000Z,LK Bad Kissingen,50.2225139424,9.96470110779,Bayern,0,5
2020-03-10T00:00:00.000Z,LK Bad Kreuznach,49.8248204055,7.68666499174,Rheinland-Pfalz,0,1
2020-03-11T00:00:00.000Z,LK Bad Kreuznach,49.8248204055,7.68666499174,Rheinland-Pfalz,0,6
2020-03-12T00:00:00.000Z,LK Bad Kreuznach,49.8248204055,7.68666499174,Rheinland-Pfalz,0,5
2020-03-13T00:00:00.000Z,LK Bad Kreuznach,49.8248204055,7.68666499174,Rheinland-Pfalz,0,1
2020-03-16T00:00:00.000Z,LK Bad Kreuznach,49.8248204055,7.68666499174,Rheinland-Pfalz,0,7
2020-03-18T00:00:00.000Z,LK Bad Kreuznach,49.8248204055,7.68666499174,Rheinland-Pfalz,0,4
2020-03-19T00:00:00.000Z,LK Bad Kreuznach,49.8248204055,7.68666499174,Rheinland-Pfalz,0,8
2020-03-20T00:00:00.000Z,LK Bad Kreuznach,49.8248204055,7.68666499174,Rheinland-Pfalz,0,5
2020-03-11T00:00:00.000Z,LK Bad Tölz-Wolfratshausen,47.7274771535,11.4831153973,Bayern,0,2
2020-03-13T00:00:00.000Z,LK Bad Tölz-Wolfratshausen,47.7274771535,11.4831153973,Bayern,0,2
2020-03-14T00:00:00.000Z,LK Bad Tölz-Wolfratshausen,47.7274771535,11.4831153973,Bayern,0,4
2020-03-16T00:00:00.000Z,LK Bad Tölz-Wolfratshausen,47.7274771535,11.4831153973,Bayern,0,1
2020-03-18T00:00:00.000Z,LK Bad Tölz-Wolfratshausen,47.7274771535,11.4831153973,Bayern,0,11
2020-03-19T00:00:00.000Z,LK Bad Tölz-Wolfratshausen,47.7274771535,11.4831153973,Bayern,0,5
2020-03-20T00:00:00.000Z,LK Bad Tölz-Wolfratshausen,47.7274771535,11.4831153973,Bayern,0,13
2020-03-13T00:00:00.000Z,LK Bamberg,49.893428617,10.8836637829,Bayern,0,4
2020-03-14T00:00:00.000Z,LK Bamberg,49.893428617,10.8836637829,Bayern,0,3
2020-03-15T00:00:00.000Z,LK Bamberg,49.893428617,10.8836637829,Bayern,0,1
2020-03-17T00:00:00.000Z,LK Bamberg,49.893428617,10.8836637829,Bayern,0,1
2020-03-18T00:00:00.000Z,LK Bamberg,49.893428617,10.8836637829,Bayern,0,4
